,Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Time_Period,Bullied,Domestic_Violence,Gang_Related
673,20190830NCKIK,8,30,2019,2019-08-30,Kinston High School,0,0,0,0,Summer,Kingston,NC,High,Parking Lot,Sport Event,No,No,
674,20190830ALLAM,8,30,2019,2019-08-30,Ladd-Peebles Stadium,0,10,10,0,Summer,Mobile,AL,High,Off School Property,Sport Event,No,No,Yes
675,20190827CAHOL,8,27,2019,2019-08-27,Hollenbeck Middle School,0,1,1,0,Summer,Los Angeles,CA,High,Cafeteria,Lunch,No,No,
676,20190827NYROR,8,27,2019,2019-08-27,Roosevelt High School,0,0,0,0,Summer,Roosevelt,NY,High,Field (General),Not a School Day,No,No,No
677,20190824PAWIP,8,24,2019,2019-08-24,William C. Longstreth Elementary School,1,0,1,0,Summer,Philadelphia,PA,Elementary,Playground,Evening,No,No,No
678,20190823GAPEC,8,23,2019,2019-08-23,Peek's Chapel Elementary School,0,1,1,0,Summer,Conyers,GA,Elementary,Outside on School Property,Evening,,No,
679,20190823MOROS,8,23,2019,2019-08-23,Roosevelt High School,1,0,1,0,Summer,St. Louis,MO,High,Parking Lot,Night,,,
680,20190823MOPAS,8,23,2019,2019-08-23,Parkway North High School,0,0,0,0,Summer,St. Louis,MO,High,Football Field/Track,Sport Event,No,No,No
681,20190820PASAC,8,20,2019,2019-08-20,Saint Patrick School,0,0,0,0,Summer,Carlisle,PA,High,Parking Lot,School Event,No,No,No
682,20190817GALAA,8,17,2019,2019-08-17,Lakewood Stadium,0,2,2,0,Summer,Atlanta,GA,High,Football Field/Track,Sport Event,No,No,Yes
683,20190815TNEAN,8,15,2019,2019-08-15,East Magnet High School,0,0,0,0,Summer,Nashville,TN,High,Football Field/Track,Sport Event,No,No,
684,20190809NJWEN,8,9,2019,2019-08-09,West Side High School,0,2,2,0,Fall,Newark,NJ,High,Front of School,Night,No,No,
685,20190808ALBLM,8,8,2019,2019-08-08,Blount Elementary School,0,0,0,0,Summer,Montgomery,AL,Elementary,Parking Lot,School Start,No,No,No
686,20190719CAMOS,7,19,2019,2019-07-19,Monroe Clark Middle School,0,0,0,0,Summer,San Diego,CA,Middle,Front of School,Morning Classes,No,No,No
687,20190711CTBUH,7,11,2019,2019-07-11,Bulkeley High School,1,0,1,0,Summer,Hartford,CT,High,Beside Building,Not a School Day,No,No,
688,20190702AKWIA,7,2,2019,2019-07-02,Williwaw Elementary School,0,1,1,0,Summer,Anchorage,AK,Elementary,Basketball Court,Evening,No,No,No
689,20190701NYSCN,7,1,2019,2019-07-01,School of Science and Applied Learning,0,1,1,0,Summer,New York,NY,Elementary,Playground,Night,No,No,No
690,20190629COJAC,6,29,2019,2019-06-29,Jack Swigert Aerospace Academy,2,0,2,0,Summer,Colorado Springs,CO,Elementary,Football Field/Track,Night,No,No,No
691,20190621MICAF,6,21,2019,2019-06-21,Carman-Ainsworth High School,0,1,1,0,Summer,Flint Township,MI,High,Beside Building,Sport Event,No,No,No
692,20190613NJTAW,6,13,2019,2019-06-13,Tamaques Elementary School,0,0,0,0,Summer,Westfield,NJ,Elementary,Parking Lot,After School,No,,No
693,20190612PAJEE,6,12,2019,2019-06-12,Jefferson Elementary School,0,0,0,0,Summer,Emmaus,PA,Elementary,Parking Lot,Night,No,Yes,No
694,20190612DCHEW,6,12,2019,2019-06-12,Hendley Elementary School,0,0,0,0,Summer,Washington,DC,Elementary,Front of School,School Event,No,No,Yes
695,20190610ILMEW,6,10,2019,2019-06-10,Menta Academy North,0,1,1,0,Summer,Waukegan,IL,Other,Front of School,Afternoon Classes,No,No,No
696,20190606ILGEC,6,6,2019,2019-06-06,Genevieve Melody STEM Elementary School,0,1,1,0,Summer,Chicago,IL,Elementary,Basketball Court,Evening,No,No,
697,20190530DCHEW,5,30,2019,2019-05-30,Hendley Elementary School,0,0,0,0,Spring,Washington,DC,Elementary,Front of School,Night,No,No,Yes
698,20190522OHSAC,5,22,2019,2019-05-22,Shady Lane Elementary School,1,1,2,0,Spring,Columbus,OH,Elementary,Playground,Evening,No,No,No
699,20190517ORPAP,5,17,2019,2019-05-17,Parkrose High School,0,0,0,0,Spring,Portland,OR,High,Classroom,Morning Classes,,No,No
700,20190517FLTEJ,5,17,2019,2019-05-17,Terry Parker High School,0,1,1,0,Spring,Jacksonville,FL,High,Parking Lot,Sport Event,No,No,Yes
701,20190508ILSEC,5,8,2019,2019-05-08,Second Change High School,0,1,1,0,Spring,Chicago,IL,High,Parking Lot,Dismissal,No,No,
702,20190507COSTH,5,7,2019,2019-05-07,STEM School Highlands Ranch,1,8,9,0,Spring,Highlands Ranch,CO,K-12,Classroom,Afternoon Classes,Yes,No,No
703,20190430VACDW,4,30,2019,2019-04-30,C D Hylton High School,0,0,0,0,Spring,Woodbridge,VA,High,Classroom,Afternoon Classes,No,No,No
704,20190430FLWEW,4,30,2019,2019-04-30,Weightman Middle School,0,0,0,0,Spring,Wesley Chapel,FL,Middle,Cafeteria,Lunch,,,
705,20190426GACRF,4,26,2019,2019-04-26,Creekside High School,0,0,0,0,Spring,Fairburn,GA,High,School Bus,Dismissal,No,,No
706,20190425GAWYS,4,25,2019,2019-04-25,Wynbrooke Elementary Theme School,0,0,0,0,Spring,Stone Mountain,GA,Elementary,Playground,Lunch,,No,
707,20190424ARCOC,4,24,2019,2019-04-24,Concord High School,0,0,0,1,Spring,Concord,AR,High,Bathroom,Lunch,,No,No
708,20190417ILWAL,4,17,2019,2019-04-17,Washington Middle School,0,0,0,1,Spring,Lyons,IL,Middle,Bathroom,Afternoon Classes,,No,No
709,20190410TXROH,4,10,2019,2019-04-10,Ross Shaw Sterling Aviation High School,0,1,1,0,Spring,Houston,TX,High,Basketball Court,After School,No,No,Yes
710,20190407MAHOL,4,7,2019,2019-04-07,Hood Elementary School,0,0,0,0,Spring,Lynn,MA,Elementary,Beside Building,Night,No,No,
711,20190405WISTM,4,5,2019,2019-04-05,St. Josaphat Parish School,0,1,1,0,Spring,Milwaukee,WI,Other,Hallway,Morning Classes,No,No,No
712,20190403COAUA,4,3,2019,2019-04-03,Aurora West College Preparatory Academy,0,0,0,0,Spring,Aurora,CO,Unknown,Office,After School,No,No,No
713,20190403FLSAJ,4,3,2019,2019-04-03,Saint Clair Evans Academy,0,0,0,0,Spring,Jacksonville,FL,Elementary,Off School Property,Morning Classes,No,No,
714,20190401ARPRP,4,1,2019,2019-04-01,"Prescott 
 High School",0,1,1,0,Spring,Prescott,AR,High,Hallway,Morning Classes,,,No
715,20190327FLMAJ,3,27,2019,2019-03-27,Mayport Coastal Sciences Middle School,0,1,1,0,Spring,Jacksonville,FL,Middle,School Bus,After School,No,No,No
716,20190327MSSVH,3,27,2019,2019-03-27,S V Marshall Elementary,0,1,1,0,Spring,Holmes County,MS,Elementary,School Bus,Dismissal,No,No,No
717,20190322ALBLB,3,22,2019,2019-03-22,Blountsville Elementary School,0,0,0,0,Spring,Blountsville,AL,Elementary,Classroom,Morning Classes,No,No,No
718,20190313FLLAO,3,13,2019,2019-03-13,Lake Mary High School,0,0,0,1,Spring,Orlando,FL,High,Auditorium,Morning Classes,,No,No
719,20190301KSHIM,3,1,2019,2019-03-01,Highlands Elementary School,0,0,0,0,Spring,Mission,KS,Elementary,Off School Property,Afternoon Classes,No,No,No
720,20190226ALROM,2,26,2019,2019-02-26,Robert E. Lee High School,0,1,1,0,Winter,Montgomery,AL,High,Gym,Morning Classes,,No,
721,20190217COEAA,2,17,2019,2019-02-17,Eaglecrest High School,1,0,1,0,Winter,Aurora,CO,High,Field (General),Not a School Day,No,No,No
722,20190214NMV.R,2,14,2019,2019-02-14,V. Sue Cleveland High School,0,0,0,0,Winter,Rio Rancho,NM,High,Hallway,School Start,,Yes,
723,20190212MOCEK,2,12,2019,2019-02-12,Central Academy of Excellence,1,0,1,0,Winter,Kansas City,MO,High,Beside Building,Sport Event,No,No,No
724,20190208MDFRB,2,8,2019,2019-02-08,Frederick Douglass High School,0,1,1,0,Winter,Baltimore,MD,High,Entryway,Afternoon Classes,No,No,No
725,20190205MNMIM,2,5,2019,2019-02-05,Minneapolis School District Bus,0,1,1,0,Winter,Minneapolis,MN,,School Bus,Dismissal,No,No,No
726,20190131TXATA,1,31,2019,2019-01-31,Atascocita High School,0,1,1,0,Winter,Atascocita,TX,High,Parking Lot,Evening,No,No,No
727,20190131TNMAM,1,31,2019,2019-01-31,Manassas High School,0,1,1,0,Winter,Memphis,TN,High,Outside on School Property,School Event,No,No,No
728,20190130GAMIL,1,30,2019,2019-01-30,Miller Grove High School,0,1,1,0,Winter,Lithonia,GA,High,Parking Lot,Evening,No,No,No
729,20190127NVRER,1,27,2019,2019-01-27,Reno High School,0,0,0,0,Winter,Reno,NV,High,Front of School,Night,No,No,No
730,20190125TNMAM,1,25,2019,2019-01-25,Manassas High School,0,0,0,0,Winter,Memphis,TN,High,Front of School,School Start,No,No,
731,20190125ALDAM,1,25,2019,2019-01-25,Davidson High School,0,2,2,0,Winter,Mobile,AL,High,Parking Lot,Sport Event,No,No,No
732,20190123LASOS,1,23,2019,2019-01-23,Southern Hills Elementary School,0,1,1,0,Winter,Shreveport,LA,Elementary,Parking Lot,Afternoon Classes,No,,
733,20190119KSLAO,1,19,2019,2019-01-19,Lakewood Middle School,0,2,2,0,Winter,Overland Park,KS,Middle,Parking Lot,Night,No,No,
734,20190118MOHAS,1,18,2019,2019-01-18,Hazelwood East High School,0,0,0,0,Winter,St. Louis,MO,High,Parking Lot,Afternoon Classes,No,No,
735,20190118ALCET,1,18,2019,2019-01-18,Central High School,0,0,0,0,Winter,Tuscaloosa,AL,High,Parking Lot,Afternoon Classes,No,Yes,No
736,20190118NCSHD,1,18,2019,2019-01-18,Sheppard Middle School,0,1,1,0,Winter,Durham,NC,Middle,School Bus,Dismissal,No,No,
737,20190111ORCAE,1,11,2019,2019-01-11,Cascade Middle School,1,0,1,0,Winter,Eugene,OR,Middle,Front of School,Morning Classes,No,No,No
738,20190107CACEB,1,7,2019,2019-01-07,Central Elementary School,1,0,1,0,Winter,Belmont,CA,Elementary,Parking Lot,Night,No,No,No
739,20181218DEAIG,12,18,2018,2018-12-18,A I du Pont High School,0,0,0,0,Winter,Greenville,DE,High,Parking Lot,Sport Event,No,No,No
740,20181214MOWIK,12,14,2018,2018-12-14,Winnetonka High School,0,0,0,0,Winter,Kansas City,MO,High,Parking Lot,Dismissal,,,
741,20181213INDER,12,13,2018,2018-12-13,Dennis Intermediate School,0,0,0,1,Winter,Richmond,IN,Middle,Hallway,Morning Classes,Yes,No,No
742,20181211KYCAC,12,11,2018,2018-12-11,Cawood Elementary School,0,2,2,0,Winter,Cawood,KY,Elementary,Parking Lot,Evening,No,No,No
743,20181210NYJEJ,12,10,2018,2018-12-10,Jefferson High School,0,0,0,1,Winter,Jefferson,NY,High,Field (General),Morning Classes,,No,No
744,20181128PASTP,11,28,2018,2018-11-28,Strawberry Mansion High School,0,0,0,0,Fall,Philadelphia,PA,High,Other,After School,No,No,
745,20181124OHAFC,11,24,2018,2018-11-24,Africentric Early College High School,0,2,2,0,Fall,Columbus,OH,K-12,Outside on School Property,Not a School Day,No,No,No
746,20181122TXSKD,11,22,2018,2018-11-22,Skyline High School,1,0,1,0,Fall,Dallas,TX,High,Front of School,Not a School Day,No,No,
747,20181122WAMOD,11,22,2018,2018-11-22,Mount Rainier High School,0,1,1,0,Fall,Des Moines,WA,High,Football Field/Track,Sport Event,No,No,No
748,20181121MIPEP,11,21,2018,2018-11-21,Pentwater Public School,0,0,0,0,Fall,Pentwater,MI,K-8,Front of School,Not a School Day,No,No,No
749,20181120VASIP,11,20,2018,2018-11-20,Simonsdale Elementary School,0,1,1,0,Fall,Portsmouth,VA,Elementary,Hallway,Dismissal,No,No,No
750,20181112MDEAE,11,12,2018,2018-11-12,Eastern Tech High School,0,0,0,1,Fall,Essex,MD,High,Office,Afternoon Classes,No,No,No
751,20181109GAGAM,11,9,2018,2018-11-09,Garrett Middle School,0,0,0,0,Fall,Marietta,GA,Middle,Bathroom,,No,No,No
752,20181108CACLS,11,8,2018,2018-11-08,Cleveland Elementary School,0,1,1,0,Fall,Santa Barbara,CA,Elementary,Outside on School Property,Night,No,No,
753,20181105SCACC,11,5,2018,2018-11-05,Academy of Hope,0,0,0,0,Fall,Conway,SC,K-8,Classroom,Morning Classes,,No,No
754,20181104KYCRL,11,4,2018,2018-11-04,Crums Lane Elementary School,1,1,2,0,Fall,Louisville,KY,Elementary,Beside Building,Evening,No,No,
755,20181029NCBUM,10,29,2018,2018-10-29,Butler High School,1,0,1,0,Fall,Matthews,NC,High,Hallway,Morning Classes,Yes,No,No
756,20181026FLSAO,10,26,2018,2018-10-26,Saddlewood Elementary School,1,0,1,0,Fall,Ocala,FL,Elementary,Front of School,School Event,No,No,No
757,20181025MICOD,10,25,2018,2018-10-25,Cody High School,0,0,0,0,Fall,Detroit,MI,High,Outside on School Property,,No,No,
758,20181023NHGOM,10,23,2018,2018-10-23,Gossler Park Elementary School,0,1,1,0,Fall,Manchester,NH,Elementary,Playground,Afternoon Classes,,No,No
759,20181022CTDUB,10,22,2018,2018-10-22,Dunbar Elementary School,0,0,0,0,Fall,Bridgeport,CT,Elementary,Off School Property,Before School,No,Yes,No
760,20181020GASHS,10,20,2018,2018-10-20,Shiloh Middle School,1,0,1,0,Fall,Snellville,GA,Middle,Beside Building,Not a School Day,No,No,Yes
761,20181013TNMCN,10,13,2018,2018-10-13,McGavock High School,1,1,2,0,Fall,Nashville,TN,High,Parking Lot,Evening,No,No,
762,20181012MIBAB,10,12,2018,2018-10-12,Battle Creek Academy,0,0,0,0,Fall,Battle Creek,MI,Elementary,Off School Property,Afternoon Classes,No,No,
763,20181007VAVAH,10,7,2018,2018-10-07,Varina High School,0,1,1,0,Fall,Henrico,VA,High,Gym,Sport Event,No,No,No
764,20181005VALAN,10,5,2018,2018-10-05,Lake Taylor High School,0,1,1,0,Fall,Norfolk,VA,High,Parking Lot,Sport Event,No,No,No
765,20181005TNHAB,10,5,2018,2018-10-05,Haywood High School,0,2,2,0,Fall,Brownsville,TN,High,Parking Lot,Sport Event,No,No,No
766,20181004ORJAP,10,4,2018,2018-10-04,Jason Lee Elementary School,0,0,0,0,Fall,Portland,OR,Elementary,Cafeteria,After School,No,No,No
767,20181003AKDEA,10,3,2018,2018-10-03,Denali Montessori Elementary School,0,1,1,0,Fall,Anchorage,AK,Elementary,Front of School,Morning Classes,No,Yes,No
768,20181002ARCHL,10,2,2018,2018-10-02,Chicot Elementary School,0,0,0,0,Fall,Little Rock,AR,Elementary,Other,Morning Classes,No,No,
769,20180928SDCHC,9,28,2018,2018-09-28,Chamberlain High School,0,0,0,0,Fall,Chamberlain,SD,High,Field (General),Sport Event,No,No,No
770,20180927TXHEC,9,27,2018,2018-09-27,Hebron High School,0,1,1,0,Fall,Carrollton,TX,High,Parking Lot,Sport Event,No,No,No
771,20180926MDMAB,9,26,2018,2018-09-26,Maree Garnett Farring Elementary,0,0,0,0,Fall,Baltimore,MD,Elementary,Bathroom,Morning Classes,No,No,No
772,20180924GAAPB,9,24,2018,2018-09-24,Appling County High School,0,0,0,1,Fall,Baxley,GA,High,Bathroom,Morning Classes,,No,No
773,20180924PACEP,9,24,2018,2018-09-24,Central High School,1,0,1,0,Fall,Philadelphia,PA,High,Front of School,School Start,No,No,
774,20180924NCLAC,9,24,2018,2018-09-24,Lawrence Orr Elementary School,0,0,0,0,Fall,Charlotte,NC,Elementary,Parking Lot,School Start,No,,
775,20180920CAPOP,9,20,2018,2018-09-20,Pomona High School,0,0,0,1,Fall,Pomona,CA,High,Football Field/Track,Before School,No,No,No
776,20180920CACHL,9,20,2018,2018-09-20,CHAMPS Charter High School,0,2,2,0,Fall,Los Angeles,CA,High,Off School Property,Lunch,No,No,
777,20180917ALBLH,9,17,2018,2018-09-17,Blossomwood Elementary School,0,1,1,0,Fall,Huntsville,AL,Elementary,Gym,Morning Classes,No,No,No
778,20180914FLBOB,9,14,2018,2018-09-14,Boynton Beach High School,0,0,0,0,Fall,Boynton Beach,FL,High,Off School Property,Before School,No,No,No
779,20180914WAMAE,9,14,2018,2018-09-14,Mariner High School,0,0,0,0,Fall,Everett,WA,High,Parking Lot,Sport Event,No,No,Yes
780,20180911NVCAL,9,11,2018,2018-09-11,Canyon Springs High School,1,0,1,0,Fall,Las Vegas,NV,High,Field (General),After School,No,No,No
781,20180910TNFAM,9,10,2018,2018-09-10,Fairley High School,0,1,1,0,Fall,Memphis,TN,High,School Bus,After School,No,No,
782,20180910ILCHC,9,10,2018,2018-09-10,Chatham Academy High School,0,3,3,0,Fall,Chicago,IL,High,Beside Building,Dismissal,No,No,Yes
783,20180909CAGIG,9,9,2018,2018-09-09,Gilroy High School,0,0,0,0,Fall,Gilroy,CA,High,Field (General),Not a School Day,,,
784,20180907IAHED,9,7,2018,2018-09-07,Herbert Hoover High School,0,0,0,0,Fall,Des Moines,IA,High,Parking Lot,Sport Event,No,No,
785,20180905RIPRP,9,5,2018,2018-09-05,Providence Career and Technical Academy,1,0,1,0,Fall,Providence,RI,High,Front of School,Dismissal,No,No,Yes
786,20180903NYLUN,9,3,2018,2018-09-03,Luisa Pineiro Fuentes School of Science and Discovery,1,0,1,0,Fall,New York,NY,Elementary,Field (General),Evening,No,No,No
787,20180831CABAS,8,31,2018,2018-08-31,Balboa High School,0,0,0,0,Summer,San Francisco,CA,High,Classroom,Afternoon Classes,No,No,
788,20180831IANOE,8,31,2018,2018-08-31,North Scott Junior High School,0,0,0,0,Summer,Eldridge,IA,Junior High,Classroom,Morning Classes,,,No
789,20180830MIOTG,8,30,2018,2018-08-30,Ottawa Hills High School,0,1,1,0,Summer,Grand Rapids,MI,High,Other,Morning Classes,No,No,Yes
790,20180830NCVIC,8,30,2018,2018-08-30,Villa Heights Elementary School,0,0,0,0,Summer,Charlotte,NC,Elementary,Parking Lot,School Start,No,Yes,No
791,20180829DETOD,8,29,2018,2018-08-29,Towne Point Elementary School,1,0,1,0,Summer,Dover,DE,Elementary,Parking Lot,Evening,No,Yes,No
792,20180828COCOD,8,28,2018,2018-08-28,Cole Middle School,0,1,1,0,Summer,Denver,CO,Middle,Outside on School Property,Afternoon Classes,No,No,Yes
793,20180824ILMEC,8,24,2018,2018-08-24,Metro East Lutheran High School,0,3,3,0,Summer,Chicago,IL,High,Football Field/Track,Sport Event,No,No,Yes
794,20180824FLRAJ,8,24,2018,2018-08-24,Raines High School,1,2,3,0,Summer,Jacksonville,FL,High,Football Field/Track,Sport Event,No,No,Yes
795,20180823ALALM,8,23,2018,2018-08-23,Alabama State University Stadium (high school game),0,0,0,0,Summer,Montgomery,AL,High,Football Field/Track,Sport Event,No,No,
796,20180817FLPAW,8,17,2018,2018-08-17,Palm Beach Central High School,0,2,2,0,Summer,Wellington,FL,High,Football Field/Track,Sport Event,No,No,No
797,20180811TNANN,8,11,2018,2018-08-11,Antioch High School,0,1,1,0,Summer,Nashville,TN,High,Football Field/Track,Sport Event,No,No,No
798,20180809NJLAM,8,9,2018,2018-08-09,Lakeside Middle School,1,0,1,0,Summer,Millville,NJ,Middle,Parking Lot,Sport Event,No,No,
799,20180804MDEDE,8,4,2018,2018-08-04,Edgewood High School,1,0,1,0,Summer,Edgewood,MD,High,Parking Lot,Not a School Day,,,
800,20180803IALIO,8,3,2018,2018-08-03,Liberty Elementary School,0,0,0,1,Summer,Ottumwa,IA,Elementary,Parking Lot,Afternoon Classes,No,No,No
801,20180719WAWEY,7,19,2018,2018-07-19,West Valley Middle School,1,0,1,0,Summer,Yakima,WA,Middle,Beside Building,Evening,,,
802,20180717WVHUH,7,17,2018,2018-07-17,Hurricane High School,0,0,0,0,Summer,Hurricane,WV,High,Parking Lot,After School,No,No,No
803,20180711OHMIM,7,11,2018,2018-07-11,Milkovich Middle School,1,0,1,0,Summer,Maple Heights,OH,Middle,Parking Lot,Not a School Day,,,No
804,20180703KSSUO,7,3,2018,2018-07-03,Sunrise Point Elementary School,1,1,2,0,Summer,Overland,KS,Elementary,Beside Building,Not a School Day,No,No,No
805,20180701TNRAM,7,1,2018,2018-07-01,Raineshaven Elementary School,1,0,1,0,Summer,Memphis,TN,Elementary,Beside Building,Night,No,,
806,20180625OHFUS,6,25,2018,2018-06-25,Fulton Elementary School,0,1,1,0,Summer,Springfield,OH,Elementary,Parking Lot,After School,No,No,No
807,20180624MTSEM,6,24,2018,2018-06-24,Sentinel High School,0,2,2,0,Summer,Missoula,MT,High,Field (General),Sport Event,No,No,No
808,20180621TXSKD,6,21,2018,2018-06-21,Skyline High School,0,1,1,0,Summer,Dallas,TX,High,Football Field/Track,Before School,No,No,
809,20180617ORGRP,6,17,2018,2018-06-17,Grant High School,1,0,1,0,Summer,Portland,OR,High,Football Field/Track,Night,No,No,
810,20180615OHVAB,6,15,2018,2018-06-15,Valley Elementary School,0,0,0,0,Summer,Beaver Creek,OH,Elementary,Basketball Court,Night,No,Yes,No
811,20180601TXMCM,6,1,2018,2018-06-01,McKinney North High School,0,0,0,1,Summer,McKinney,TX,High,Classroom,Morning Classes,No,No,No
812,20180525INNON,5,25,2018,2018-05-25,Noblesville West Middle School,0,2,2,0,Spring,Noblesville,IN,Middle,Classroom,Morning Classes,No,No,No
813,20180521GABEG,5,21,2018,2018-05-21,Beaverbrook Elementary School,0,1,1,0,Spring,Griffin,GA,High,Parking Lot,Afternoon Classes,No,No,No
814,20180518TXSAS,5,18,2018,2018-05-18,Santa Fe High School,10,13,23,0,Spring,Santa Fe,TX,High,Classroom,Morning Classes,Yes,No,No
815,20180518GAMOA,5,18,2018,2018-05-18,Mount Zion High School,1,2,3,0,Spring,Atlanta,GA,High,Parking Lot,School Event,No,No,No
816,20180517MOCEK,5,17,2018,2018-05-17,Central High School,0,2,2,0,Spring,Kansas City,MO,High,Off School Property,School Event,No,No,No
817,20180516ILDID,5,16,2018,2018-05-16,Dixon High School,0,1,1,0,Spring,Dixon,IL,High,Gym,Morning Classes,Yes,No,No
818,20180511CAHIP,5,11,2018,2018-05-11,Highland High School,0,1,1,0,Spring,Palmdale,CA,High,Bathroom,Before School,,No,No
819,20180505MIFOF,5,5,2018,2018-05-05,Fowlerville High School,0,0,0,0,Spring,Fowlerville,MI,High,Gym,Sport Event,,,
820,20180503SDENW,5,3,2018,2018-05-03,Enemy Swim Day School,0,1,1,0,Spring,Waubay,SD,K-8,Field (General),Evening,,,No
821,20180503TNWAW,5,3,2018,2018-05-03,Waynesboro Elementary School,0,0,0,0,Spring,Waynesboro,TN,High,Bathroom,Morning Classes,No,No,No
822,20180425NMHIA,4,25,2018,2018-04-25,Highland High School,0,1,1,0,Spring,Albuquerque,NM,High,Front of School,Dismissal,No,No,No
823,20180423GABEA,4,23,2018,2018-04-23,Benjamin E. Mays High School,0,0,0,0,Spring,Atlanta,GA,High,Parking Lot,Lunch,No,Yes,No
824,20180420FLFOO,4,20,2018,2018-04-20,Forest High School,0,1,1,0,Spring,Ocala,FL,High,Classroom,Morning Classes,No,No,No
825,20180419MIJAJ,4,19,2018,2018-04-19,Jackson High School,0,0,0,0,Spring,Jackson,MI,High,Off School Property,Afternoon Classes,No,No,
826,20180412MORAR,4,12,2018,2018-04-12,Rayton South Middle School,0,1,1,0,Spring,Rayton,MO,Middle,Parking Lot,Sport Event,No,No,No
